time,o,h,l,c,volume
2020-01-30T20:47:57.310251765Z,1.103485,1.103485,1.103485,1.103485,
2020-01-30T20:48:02.485926440Z,1.103485,1.103485,1.103475,1.103485,
2020-01-30T20:48:06.665973873Z,1.103485,1.10353,1.103485,1.10353,
2020-01-30T20:48:12.247981290Z,1.103515,1.103515,1.103485,1.103495,
2020-01-30T20:48:20.397371260Z,1.103495,1.103495,1.103495,1.103495,
2020-01-30T20:48:25.507594513Z,1.103495,1.103495,1.103485,1.103495,
2020-01-30T20:48:30.152084374Z,1.103495,1.103495,1.103485,1.103485,
2020-01-30T20:48:36.285156415Z,1.103495,1.103495,1.103495,1.103495,
2020-01-30T20:48:41.357860267Z,1.103495,1.103495,1.103495,1.103495,
2020-01-30T20:48:46.397238126Z,1.10351,1.10353,1.10351,1.10353,
2020-01-30T20:48:51.547331552Z,1.10353,1.10353,1.10349,1.1035,
2020-01-30T20:48:56.366825935Z,1.1035,1.1035,1.103475,1.103485,
2020-01-30T20:49:02.507279552Z,1.103485,1.103485,1.103455,1.103455,
2020-01-30T20:49:06.527332425Z,1.103455,1.103485,1.103455,1.103475,
2020-01-30T20:49:13.099547880Z,1.103495,1.103495,1.103485,1.103495,
2020-01-30T20:49:18.150304854Z,1.103495,1.103495,1.103485,1.103495,
2020-01-30T20:49:23.190500290Z,1.103495,1.103495,1.10348,1.103495,
2020-01-30T20:49:28.497081453Z,1.103495,1.103495,1.103485,1.103485,
2020-01-30T20:49:33.548525862Z,1.103485,1.103495,1.103485,1.103485,
2020-01-30T20:49:38.580061387Z,1.103495,1.103495,1.103485,1.103495,
2020-01-30T20:49:43.325909350Z,1.103495,1.103495,1.103495,1.103495,
2020-01-30T20:49:49.396929196Z,1.103495,1.103495,1.103495,1.103495,
2020-01-30T20:49:54.477092859Z,1.103495,1.10352,1.103495,1.103505,
2020-01-30T20:50:00.031530366Z,1.103505,1.103505,1.103505,1.103505,
2020-01-30T20:50:06.009259328Z,1.103545,1.103545,1.103505,1.103505,
2020-01-30T20:50:11.228525619Z,1.103505,1.103505,1.103495,1.103495,
2020-01-30T20:50:16.320348578Z,1.103495,1.103495,1.103495,1.103495,
2020-01-30T20:50:21.450372728Z,1.103495,1.103495,1.103495,1.103495,
2020-01-30T20:50:26.595301029Z,1.103495,1.103505,1.103495,1.103505,
2020-01-30T20:50:31.622874990Z,1.103495,1.103505,1.103495,1.103505,
2020-01-30T20:50:36.732526078Z,1.103505,1.103505,1.103495,1.103495,
2020-01-30T20:50:41.833476777Z,1.103495,1.103495,1.103495,1.103495,
2020-01-30T20:50:46.960895514Z,1.103495,1.103505,1.103495,1.103495,
2020-01-30T20:50:52.092717814Z,1.103495,1.103505,1.103495,1.103495,
2020-01-30T20:50:56.247499515Z,1.103495,1.103505,1.103495,1.103505,
2020-01-30T20:51:02.369468894Z,1.103505,1.103505,1.103495,1.103505,
2020-01-30T20:51:07.525089638Z,1.103495,1.103505,1.103495,1.103495,
2020-01-30T20:51:12.602348178Z,1.103495,1.103505,1.103495,1.103505,
2020-01-30T20:51:17.691720780Z,1.103505,1.103505,1.103495,1.103505,
2020-01-30T20:51:22.794228548Z,1.103505,1.103505,1.103505,1.103505,
2020-01-30T20:51:27.882277792Z,1.103495,1.103495,1.103495,1.103495,
2020-01-30T20:51:33.007830165Z,1.103495,1.1035,1.103495,1.1035,
2020-01-30T20:51:38.059420814Z,1.1035,1.1035,1.1035,1.1035,
2020-01-30T20:51:43.095868737Z,1.1035,1.1035,1.1035,1.1035,
2020-01-30T20:51:48.228233398Z,1.10349,1.1035,1.10348,1.10348,
2020-01-30T20:51:54.303164070Z,1.10348,1.10348,1.103455,1.103455,
2020-01-30T20:51:59.343527084Z,1.103455,1.10348,1.103455,1.10348,
2020-01-30T20:52:04.429294142Z,1.103495,1.103495,1.103485,1.103485,
2020-01-30T20:52:09.587960693Z,1.103485,1.103485,1.103455,1.103455,
2020-01-30T20:52:14.733057518Z,1.103455,1.103475,1.103455,1.103475,
2020-01-30T20:52:19.511314590Z,1.103475,1.10349,1.103475,1.10349,
2020-01-30T20:52:25.645606569Z,1.10349,1.10349,1.10348,1.10349,
2020-01-30T20:52:30.643712066Z,1.10349,1.10349,1.10349,1.10349,
2020-01-30T20:52:36.725886691Z,1.10351,1.10351,1.1035,1.1035,
2020-01-30T20:52:41.747891637Z,1.1035,1.1035,1.10349,1.10349,
2020-01-30T20:52:45.873434707Z,1.10349,1.1035,1.10349,1.1035,
2020-01-30T20:52:51.980649869Z,1.10349,1.10349,1.10349,1.10349,
2020-01-30T20:52:57.100006814Z,1.103485,1.103485,1.103465,1.103465,
2020-01-30T20:53:01.913736637Z,1.10343,1.10344,1.10343,1.10344,
2020-01-30T20:53:08.196894775Z,1.10344,1.10345,1.10343,1.10344,
2020-01-30T20:53:13.206900983Z,1.10344,1.10344,1.10344,1.10344,
2020-01-30T20:53:18.206117320Z,1.10344,1.10344,1.10343,1.10343,
2020-01-30T20:53:22.505862510Z,1.10343,1.10343,1.10342,1.10342,
2020-01-30T20:53:28.590900549Z,1.10342,1.10342,1.10342,1.10342,
2020-01-30T20:53:33.709989970Z,1.10342,1.10343,1.10342,1.10342,
2020-01-30T20:53:38.820691612Z,1.10342,1.10342,1.10338,1.10339,
2020-01-30T20:53:43.898411930Z,1.10339,1.10339,1.10338,1.10338,
2020-01-30T20:53:48.964747116Z,1.10338,1.103405,1.10338,1.10339,
2020-01-30T20:53:54.154909975Z,1.10339,1.1034,1.10338,1.1034,
2020-01-30T20:53:59.138482342Z,1.10339,1.10339,1.10339,1.10339,
2020-01-30T20:54:04.323227828Z,1.10339,1.10339,1.10338,1.10338,
2020-01-30T20:54:09.412265843Z,1.10338,1.10338,1.10338,1.10338,
2020-01-30T20:54:14.522816812Z,1.10338,1.10339,1.10338,1.10339,
2020-01-30T20:54:19.671264169Z,1.10339,1.10339,1.10338,1.10338,
2020-01-30T20:54:24.705560166Z,1.10338,1.10339,1.10338,1.10339,
2020-01-30T20:54:29.715356111Z,1.10339,1.10339,1.103375,1.103375,
2020-01-30T20:54:34.790415366Z,1.103375,1.103375,1.103375,1.103375,
2020-01-30T20:54:40.020349032Z,1.103375,1.10338,1.103365,1.10338,
2020-01-30T20:54:45.138672788Z,1.10338,1.10338,1.10336,1.103375,
2020-01-30T20:54:50.176596875Z,1.103375,1.103375,1.103375,1.103375,
2020-01-30T20:54:55.280756464Z,1.103375,1.103375,1.10331,1.10331,
2020-01-30T20:55:00.371318102Z,1.10331,1.103325,1.10331,1.103325,
2020-01-30T20:55:05.499114526Z,1.103315,1.103335,1.103315,1.103325,
2020-01-30T20:55:10.601883002Z,1.103355,1.10338,1.103355,1.10338,
2020-01-30T20:55:15.678289633Z,1.10338,1.10338,1.10338,1.10338,
2020-01-30T20:55:20.758465424Z,1.10338,1.103405,1.10338,1.103405,
2020-01-30T20:55:25.926084484Z,1.103405,1.10346,1.103405,1.10345,
2020-01-30T20:55:30.902279798Z,1.10344,1.10345,1.10344,1.10345,
2020-01-30T20:55:35.967084539Z,1.10346,1.10346,1.10345,1.10345,
2020-01-30T20:55:41.088305917Z,1.10345,1.103475,1.10345,1.103475,
2020-01-30T20:55:46.237679206Z,1.1035,1.1035,1.1035,1.1035,
2020-01-30T20:55:51.211733286Z,1.1035,1.1035,1.10349,1.10349,
2020-01-30T20:55:56.308150681Z,1.1035,1.1035,1.10349,1.10349,
2020-01-30T20:56:01.514924793Z,1.10349,1.10349,1.103455,1.103465,
2020-01-30T20:56:06.697807872Z,1.103465,1.103465,1.103455,1.103455,
2020-01-30T20:56:10.892721523Z,1.103455,1.103455,1.10344,1.10344,
2020-01-30T20:56:17.199877855Z,1.10344,1.10347,1.10344,1.103455,
2020-01-30T20:56:21.790286139Z,1.103455,1.103455,1.10344,1.10344,
2020-01-30T20:56:27.942863381Z,1.10345,1.103475,1.10345,1.103465,
2020-01-30T20:56:32.982074655Z,1.103465,1.103475,1.103465,1.103475,
2020-01-30T20:56:38.086231486Z,1.103475,1.103475,1.103475,1.103475,
2020-01-30T20:56:43.394752762Z,1.103475,1.103475,1.10346,1.103475,
2020-01-30T20:56:48.956804138Z,1.103475,1.103475,1.103465,1.103475,
2020-01-30T20:56:56.394658066Z,1.103465,1.103465,1.103465,1.103465,
2020-01-30T20:57:02.358235965Z,1.103465,1.103465,1.103375,1.103375,
2020-01-30T20:57:08.681962855Z,1.103375,1.103375,1.103375,1.103375,
2020-01-30T20:57:13.788304922Z,1.103375,1.103375,1.103375,1.103375,
2020-01-30T20:57:18.900555201Z,1.103375,1.103375,1.103375,1.103375,
2020-01-30T20:57:23.985650019Z,1.103375,1.103375,1.10333,1.10333,
2020-01-30T20:57:29.103166320Z,1.10332,1.10333,1.10332,1.10332,
2020-01-30T20:57:34.194432547Z,1.10332,1.10333,1.10332,1.10333,
2020-01-30T20:57:39.282838396Z,1.10333,1.10333,1.10333,1.10333,
2020-01-30T20:57:44.440267263Z,1.10333,1.10335,1.10333,1.103335,
2020-01-30T20:57:49.563263546Z,1.103335,1.103335,1.103325,1.103325,
2020-01-30T20:57:54.743721227Z,1.103325,1.103335,1.103325,1.103325,
2020-01-30T20:58:01.658586394Z,1.103325,1.103325,1.10331,1.10331,
2020-01-30T20:58:06.798372543Z,1.103325,1.10335,1.103315,1.103325,
2020-01-30T20:58:11.858188012Z,1.103325,1.103325,1.103315,1.103315,
2020-01-30T20:58:17.013006326Z,1.103315,1.103315,1.103315,1.103315,
2020-01-30T20:58:23.159270364Z,1.103315,1.103325,1.103315,1.103315,
2020-01-30T20:58:28.237042653Z,1.103315,1.103315,1.103275,1.103275,
2020-01-30T20:58:33.284623583Z,1.103275,1.103275,1.103255,1.103275,
2020-01-30T20:58:38.364798118Z,1.103275,1.103275,1.103275,1.103275,
2020-01-30T20:58:43.514095264Z,1.103275,1.103275,1.103265,1.103265,
2020-01-30T20:58:48.681552706Z,1.103265,1.10328,1.103265,1.10328,
2020-01-30T20:58:53.514006209Z,1.10328,1.10328,1.10328,1.10328,
2020-01-30T20:58:59.581458844Z,1.10327,1.10328,1.10327,1.10327,
2020-01-30T20:59:04.536331299Z,1.10327,1.10328,1.10327,1.10327,
2020-01-30T20:59:09.782990420Z,1.10327,1.10328,1.10327,1.10328,
2020-01-30T20:59:14.787216861Z,1.10328,1.10328,1.10328,1.10328,
2020-01-30T20:59:20.898764180Z,1.10332,1.10332,1.10329,1.103305,
2020-01-30T20:59:25.960601534Z,1.103305,1.103305,1.10329,1.10329,
2020-01-30T20:59:31.091029326Z,1.10329,1.10329,1.10329,1.10329,
2020-01-30T20:59:36.257850178Z,1.10329,1.10329,1.103285,1.103285,
2020-01-30T20:59:41.312052238Z,1.103285,1.103285,1.103265,1.103275,
2020-01-30T20:59:46.427699321Z,1.103265,1.103285,1.103265,1.103285,
2020-01-30T20:59:51.386427451Z,1.103285,1.103285,1.103275,1.103275,
2020-01-30T20:59:57.570730364Z,1.103245,1.103245,1.10322,1.10323,
2020-01-30T21:00:02.695052845Z,1.10323,1.10323,1.10322,1.10322,
2020-01-30T21:00:08.787505073Z,1.10323,1.10323,1.10322,1.10322,
2020-01-30T21:00:13.221186454Z,1.10322,1.10323,1.10322,1.10323,
2020-01-30T21:00:19.296493303Z,1.10323,1.10323,1.10323,1.10323,
2020-01-30T21:00:24.393571554Z,1.10323,1.10323,1.10323,1.10323,
2020-01-30T21:00:29.452077384Z,1.10323,1.10323,1.10322,1.10322,
2020-01-30T21:00:34.519129611Z,1.10322,1.10323,1.10322,1.10323,
2020-01-30T21:00:39.972119177Z,1.10323,1.10323,1.10323,1.10323,
2020-01-30T21:00:45.581834788Z,1.10323,1.10323,1.10323,1.10323,
2020-01-30T21:00:50.868408418Z,1.10323,1.10323,1.10323,1.10323,
2020-01-30T21:00:56.079743927Z,1.10323,1.10323,1.10322,1.10323,
2020-01-30T21:01:01.277806902Z,1.10323,1.10324,1.10323,1.10324,
2020-01-30T21:01:07.513292416Z,1.10324,1.10324,1.10324,1.10324,
2020-01-30T21:01:12.283590519Z,1.10324,1.10324,1.103225,1.103225,
